id_unidadegeradora;uge_id;instal;maquina;id_tpcombustivel;dtini_oper;din_des;din_iniapur
1461;SPJUP-0UG6 ;IVX302;IVX3021516;HD;1970-03-01 00:00:00;;1996-01-01 00:00:00
1462;SPJUP-0UG5 ;IVX302;IVX3021517;HD;1969-04-01 00:00:00;;1996-01-01 00:00:00
1463;ESBEPB0UG22;IVX147;IVX1471518;OD;2002-06-21 00:00:00;2006-01-01;
1464;ESBEPB0UG15;IVX147;IVX1471519;OD;2002-06-21 00:00:00;2006-01-01;
1465;ESBEPB0UG1 ;IVX147;IVX1471520;OD;2002-06-21 00:00:00;2006-01-01;
1466;SEBEJD0UG23;IVX295;IVX2951521;OD;2002-08-08 00:00:00;2006-01-01;
1467;SEBEJD0UG16;IVX295;IVX2951522;OD;2002-08-08 00:00:00;2006-01-01;
1468;SEBEJD0UG9 ;IVX295;IVX2951523;OD;2002-08-08 00:00:00;2006-01-01;
1469;SEBEJD0UG2 ;IVX295;IVX2951524;OD;2002-08-08 00:00:00;2006-01-01;
1470;ALBERL0UG13;IVX127;IVX1271525;OD;2002-08-05 00:00:00;2006-01-01;
1471;ROUHJI0UG18;IVX341;IVX3411526;HD;2016-01-06 00:00:00;;2016-01-06 00:00:00
1472;MGITUT0UG3 ;IVX56;IVX561527;HD;1959-03-01 00:00:00;;1996-01-01 00:00:00
1473;PRUHBI0UG3 ;IVX250;IVX2501528;HD;2019-04-10 00:00:00;;2019-04-10 00:00:00
1474;CECGAQ0UG7 ;IVX159;IVX1591529;OD;2002-04-22 00:00:00;2004-07-09;
1475;CECGD20UG12;IVX46;IVX461530;OD;2002-04-17 00:00:00;2003-06-26;
1476;CECGD10UG10;IVX45;IVX451531;OD;2002-04-20 00:00:00;2003-06-26;
1477;CECGD10UG3 ;IVX45;IVX451532;OD;2002-04-20 00:00:00;2003-06-26;
1478;CEEGPC0UG4 ;IVX167;IVX1671533;OD;2008-05-26 00:00:00;2013-01-01;
1479;CEEGJN0UG5 ;IVX166;IVX1661534;OD;2008-01-01 00:00:00;2013-01-01;
1480;CEEGCT0UG6 ;IVX106;IVX1061535;OD;2008-01-01 00:00:00;2013-01-01;
1481;CEEGCC0UG7 ;IVX344;IVX3441536;OD;2008-01-01 00:00:00;2013-01-01;
1482;CEEGTE0UG6 ;IVX38;IVX381537;OD;2008-01-01 00:00:00;2013-01-01;
1483;CEEGTI0UG5 ;IVX168;IVX1681538;OD;2008-01-01 00:00:00;2013-01-01;
1484;PIEGAT0UG5 ;IVX343;IVX3431539;OD;2008-05-26 00:00:00;2013-01-01;
1485;PIEGMB0UG5 ;IVX245;IVX2451540;OD;2008-01-01 00:00:00;2013-01-01;
1486;ROUHJI0UG14;IVX341;IVX3411541;HD;2015-03-04 00:00:00;;2015-03-04 00:00:00
1487;CECGJB0UG6 ;IVX162;IVX1621542;OD;2002-04-22 00:00:00;2003-06-26;
1488;ROUHJI0UG13;IVX341;IVX3411543;HD;2015-03-04 00:00:00;;2015-03-04 00:00:00
1489;PIEGNZ0UG5 ;IVX78;IVX781544;OD;2008-05-26 00:00:00;2013-01-01;
1490;RNPEPM0UG1 ;IVX261;IVX2611545;OD;2002-07-06 00:00:00;2005-01-01;
1491;CECGPP0UG1 ;IVX165;IVX1651546;OD;2002-04-22 00:00:00;2004-07-09;
1492;ROUHJI0UG11;IVX341;IVX3411547;HD;2014-02-22 00:00:00;;2014-02-22 00:00:00
1493;ROUHJI0UG10;IVX341;IVX3411548;HD;2015-02-03 00:00:00;;2015-02-03 00:00:00
1494;ROUHJI0UG1 ;IVX341;IVX3411549;HD;2013-09-06 00:00:00;;2013-09-06 00:00:00
1495;MGUSFU0UG1 ;IVX51;IVX511550;HD;1963-03-01 00:00:00;;1996-01-01 00:00:00
1496;MGUSCL0UG4 ;IVX62;IVX621551;HD;1974-01-01 00:00:00;;1996-01-01 00:00:00
1497;MGUSCL0UG3 ;IVX62;IVX621552;HD;1973-04-01 00:00:00;;1996-01-20 00:00:00
1498;GOMAXA0UG35;IVX185;IVX1851553;OD;2002-07-16 00:00:00;2006-01-01;
1499;GOMAXA0UG34;IVX185;IVX1851554;OD;2002-07-16 00:00:00;2006-01-01;
1500;GOMAXA0UG33;IVX185;IVX1851555;OD;2002-07-16 00:00:00;2006-01-01;
1501;ROUHJI0UG20;IVX341;IVX3411556;HD;2016-01-06 00:00:00;;2016-01-06 00:00:00
1502;ROUHJI0UG12;IVX341;IVX3411557;HD;2015-10-21 00:00:00;;2015-10-21 00:00:00
1503;RNPEPM0UG16;IVX261;IVX2611558;OD;2002-07-06 00:00:00;2005-01-01;
1504;CECGMG0UG6 ;IVX163;IVX1631559;OD;2002-04-21 00:00:00;2004-07-09;
1505;CECGPJ0UG6 ;IVX164;IVX1641560;OD;2002-04-23 00:00:00;2004-07-09;
1506;PRUHBI0UG2 ;IVX250;IVX2501561;HD;2019-02-08 00:00:00;;2019-02-08 00:00:00
1507;PRUHBI0UG1 ;IVX250;IVX2501562;HD;2019-02-21 00:00:00;;2019-02-21 00:00:00
1508;SCUHSR0UG03;IVX293;IVX2931563;HD;2022-07-29 00:00:00;;2022-08-01 00:00:00
1509;SCUHSR0UG02;IVX293;IVX2931564;HD;2022-09-19 00:00:00;;2022-09-19 00:00:00
1510;SCUHSR0UG01;IVX293;IVX2931565;HD;2022-07-21 00:00:00;;2022-07-21 00:00:00
1511;MTSI--0UG02;IVX222;IVX2221566;HD;2019-09-17 00:00:00;;2019-09-17 00:00:00
1512;MTSI--0UG01;IVX222;IVX2221567;HD;2019-10-18 00:00:00;;2019-10-18 00:00:00
1513;MTUSMA0UG04;IVX227;IVX2271568;HD;2018-04-26 00:00:00;;2018-04-26 00:00:00
1514;MTUSMA0UG03;IVX227;IVX2271569;HD;2018-03-02 00:00:00;;2018-03-02 00:00:00
1515;MTUSMA0UG02;IVX227;IVX2271570;HD;2018-01-19 00:00:00;;2018-01-19 00:00:00
1516;MTUSMA0UG01;IVX227;IVX2271571;HD;2017-12-28 00:00:00;;2017-12-28 00:00:00
1517;MTCLR-0UG03;IVX219;IVX2191572;HD;2019-12-21 00:00:00;;2019-12-21 00:00:00
1518;MTCLR-0UG02;IVX219;IVX2191573;HD;2019-05-07 00:00:00;;2019-05-07 00:00:00
1519;CECGCL0UG4 ;IVX161;IVX1611574;OD;2002-04-21 00:00:00;2004-07-09;
1520;MTCLR-0UG01;IVX219;IVX2191575;HD;2019-03-09 00:00:00;;2019-03-09 00:00:00
1521;MTUSAC0UG2 ;IVX226;IVX2261576;HD;2016-09-17 00:00:00;;2022-09-15 00:00:00
1522;MTUSAC0UG1 ;IVX226;IVX2261577;HD;2016-09-17 00:00:00;;2022-09-15 00:00:00
1523;ROUHJI0UG50;IVX341;IVX3411578;HD;2016-11-15 00:00:00;;2016-11-15 00:00:00
1524;ROUHJI0UG49;IVX341;IVX3411579;HD;2016-11-23 00:00:00;;2016-11-23 00:00:00
1525;ROUHJI0UG48;IVX341;IVX3411580;HD;2016-11-23 00:00:00;;2016-11-23 00:00:00
1526;ROUHJI0UG47;IVX341;IVX3411581;HD;2016-11-23 00:00:00;;2016-11-23 00:00:00
1527;ROUHJI0UG46;IVX341;IVX3411582;HD;2016-11-23 00:00:00;;2016-11-23 00:00:00
1528;ROUHJI0UG45;IVX341;IVX3411583;HD;2016-09-16 00:00:00;;2016-09-16 00:00:00
1529;AMCM--0UG03;IVX327;IVX3271584;GS;2018-12-22 00:00:00;;2018-12-22 00:00:00
1530;AMCM--0UG02;IVX327;IVX3271585;GS;2018-11-17 00:00:00;;2018-11-17 00:00:00
1531;AMCM--0UG01;IVX327;IVX3271586;GS;2017-09-19 00:00:00;;2017-09-19 00:00:00
1532;RNPEPM0UG7 ;IVX261;IVX2611587;OD;2002-07-06 00:00:00;2005-01-01;
1533;CECGCG0UG8 ;IVX160;IVX1601588;OD;2002-05-28 00:00:00;2004-07-09;
1534;MTUSAC0UG3 ;IVX226;IVX2261589;HD;2016-09-17 00:00:00;;2022-09-15 00:00:00
1536;GOUCD-0UG1 ;IVX187;IVX1871591;HD;1959-01-31 00:00:00;;1996-01-01 00:00:00
1537;RNUJSP0UG2 ;IVX267;IVX2671592;GS;2008-09-13 00:00:00;;2008-09-13 00:00:00
1538;PBUCG-0UG1B;IVX231;IVX2311593;OL;2011-02-08 00:00:00;;2011-02-08 00:00:00
1539;PBUCG-0UG1 ;IVX231;IVX2311594;OL;2011-02-08 00:00:00;;2011-02-08 00:00:00
1540;PATU--0UGA2;IVX91;IVX911595;HD;1987-02-28 00:00:00;;1996-01-01 00:00:00
1541;MGCUSL0UG18;IVX204;IVX2041596;OD;2002-07-13 00:00:00;2005-01-01;
1542;MGCUSL0UG17;IVX204;IVX2041597;OD;2002-07-13 00:00:00;2005-01-01;
1543;MGCUSL0UG13;IVX204;IVX2041598;OD;2002-07-13 00:00:00;2005-01-01;
1544;MGCUSL0UG12;IVX204;IVX2041599;OD;2002-07-13 00:00:00;2005-01-01;
1545;MGCUSL0UG11;IVX204;IVX2041600;OD;2002-07-13 00:00:00;2005-01-01;
1546;MGCUSL0UG10;IVX204;IVX2041601;OD;2002-07-13 00:00:00;2005-01-01;
1547;MGCUSL0UG8 ;IVX204;IVX2041602;OD;2002-07-13 00:00:00;2005-01-01;
1548;MGCUSL0UG6 ;IVX204;IVX2041603;OD;2002-07-13 00:00:00;2005-01-01;
1549;MGCUSL0UG5 ;IVX204;IVX2041604;OD;2002-07-13 00:00:00;2005-01-01;
1550;MGCUSL0UG4 ;IVX204;IVX2041605;OD;2002-07-13 00:00:00;2005-01-01;
1551;ROUHJI0UG15;IVX341;IVX3411606;HD;2015-02-06 00:00:00;;2015-02-06 00:00:00
1552;MGCUSL0UG2 ;IVX204;IVX2041607;OD;2002-07-13 00:00:00;2005-01-01;
1553;BAEGJG0UG61;IVX145;IVX1451608;OD;2002-06-28 00:00:00;2005-01-01;
1554;BAEGJG0UG60;IVX145;IVX1451609;OD;2002-06-28 00:00:00;2005-01-01;
1555;BAEGJG0UG59;IVX145;IVX1451610;OD;2002-06-28 00:00:00;2005-01-01;
1556;BAEGJG0UG58;IVX145;IVX1451611;OD;2002-06-28 00:00:00;2005-01-01;
1557;BAEGJG0UG55;IVX145;IVX1451612;OD;2002-06-28 00:00:00;2005-01-01;
1558;BAEGJG0UG54;IVX145;IVX1451613;OD;2002-06-28 00:00:00;2005-01-01;
1559;BAUAS-0UG2 ;IVX146;IVX1461614;HD;1977-02-28 00:00:00;;1996-01-01 00:00:00
1560;BAUAS-0UG1 ;IVX146;IVX1461615;HD;1977-02-28 00:00:00;;1996-01-01 00:00:00
1561;APSAJ-0UG03;IVX143;IVX1431616;HD;2014-12-31 00:00:00;;2014-12-31 00:00:00
1562;APSAJ-0UG02;IVX143;IVX1431617;HD;2014-11-14 00:00:00;;2014-11-14 00:00:00
1563;APSAJ-0UG01;IVX143;IVX1431618;HD;2014-09-17 00:00:00;;2014-09-17 00:00:00
1564;APSA--0UG07;IVX142;IVX1421619;DO;1993-01-01 00:00:00;2018-04-17;2015-08-01 00:00:00
1565;PATU--0UGA1;IVX91;IVX911620;HD;1984-11-10 00:00:00;;1996-01-01 00:00:00
1566;BAEGJG0UG63;IVX145;IVX1451621;OD;2002-06-28 00:00:00;2005-01-01;
1567;PACRU-0UG3 ;IVX229;IVX2291622;HD;1985-09-10 00:00:00;;2001-01-01 00:00:00
1568;ROUHJI0UG28;IVX341;IVX3411623;HD;2015-03-04 00:00:00;;2015-03-04 00:00:00
1569;SCGAR-0UG3 ;IVX289;IVX2891624;HD;2013-12-13 00:00:00;;2013-12-13 00:00:00
1570;BAUSB-0UG1 ;IVX153;IVX1531625;HD;1982-01-31 00:00:00;;1996-01-01 00:00:00
1571;BAUITP0UG3-;IVX152;IVX1521626;HD;2003-03-16 00:00:00;;2003-03-16 00:00:00
1572;BAUITP0UG2-;IVX152;IVX1521627;HD;2003-06-12 00:00:00;;2003-06-12 15:00:00.000
1573;BAUITP0UG1-;IVX152;IVX1521628;HD;2003-02-05 00:00:00;;2003-02-05 00:00:00
1574;BAUAS-0UG4 ;IVX146;IVX1461629;HD;1977-02-28 00:00:00;;1996-01-01 00:00:00
1575;BAUAS-0UG3 ;IVX146;IVX1461630;HD;1977-02-28 00:00:00;;1996-01-01 00:00:00
1576;ROUHJI0UG39;IVX341;IVX3411631;HD;2014-03-08 00:00:00;;2014-03-08 00:00:00
1577;ROUHJI0UG38;IVX341;IVX3411632;HD;2014-09-04 00:00:00;;2014-09-04 00:00:00
1578;ROUHJI0UG37;IVX341;IVX3411633;HD;2014-11-25 00:00:00;;2014-11-25 00:00:00
1579;SCUHIT0UG1 ;IVX82;IVX821634;HD;2000-07-01 00:00:00;;2000-07-01 00:00:00
1580;SCUHFC0UG1 ;IVX273;IVX2731635;HD;2010-10-14 00:00:00;;2010-10-14 00:00:00
1581;SCUHCN0UG3 ;IVX291;IVX2911636;HD;2007-05-09 00:00:00;;2007-05-09 00:00:00
1582;PRUFRA0UG3 ;IVX66;IVX661637;CV;1974-11-30 00:00:00;2022-04-05;1996-01-01 00:00:00
1583;ROUHJI0UG30;IVX341;IVX3411638;HD;2014-02-19 00:00:00;;2014-02-19 00:00:00
1584;PRUFRA0UG1 ;IVX66;IVX661639;CV;1963-04-08 00:00:00;2022-04-05;1996-01-01 00:00:00
1585;PIEGMB0UG1 ;IVX245;IVX2451640;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1586;PIEGCM0UG1 ;IVX244;IVX2441641;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1587;PIEGAT0UG1 ;IVX343;IVX3431642;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1588;PBUCG-0UG2B;IVX231;IVX2311643;OL;2011-02-08 00:00:00;;2011-02-08 00:00:00
1589;PBUCG-0UG2A;IVX231;IVX2311644;OL;2011-02-08 00:00:00;;2011-02-08 00:00:00
1590;MGCUSL0UG22;IVX204;IVX2041645;OD;2002-07-13 00:00:00;2005-01-01;
1591;MGCUSL0UG20;IVX204;IVX2041646;OD;2002-07-13 00:00:00;2005-01-01;
1592;MGCUSL0UG19;IVX204;IVX2041647;OD;2002-07-13 00:00:00;2005-01-01;
1593;SCUHCN0UG2 ;IVX291;IVX2911648;HD;2007-02-17 00:00:00;;2007-02-17 00:00:00
1594;SCUHCN0UG1 ;IVX291;IVX2911649;HD;2007-02-03 00:00:00;;2007-02-03 00:00:00
1595;SCUHBG0UG3 ;IVX290;IVX2901650;HD;2006-05-01 00:00:00;;2006-05-01 00:00:00
1596;SCUHBG0UG2 ;IVX290;IVX2901651;HD;2006-02-02 00:00:00;;2006-02-02 00:00:00
1597;SCUHBG0UG1 ;IVX290;IVX2901652;HD;2005-11-01 00:00:00;;2005-11-01 00:00:00
1598;PIEGNZ0UG1 ;IVX78;IVX781653;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1599;SCUHIT0UG2 ;IVX82;IVX821654;HD;2000-08-28 00:00:00;;2000-08-28 00:00:00
1600;SCGAR-0UG2 ;IVX289;IVX2891655;HD;2013-10-23 00:00:00;;2013-10-23 00:00:00
1601;RSUTUR0UG3 ;IVX288;IVX2881656;CC;2000-12-13 00:00:00;;2000-12-13 00:00:00
1602;PIUBE-0UG3 ;IVX81;IVX811657;HD;1990-01-31 00:00:00;;1996-01-01 00:00:00
1603;PIUBE-0UG2 ;IVX81;IVX811658;HD;1970-01-31 00:00:00;;1996-01-01 00:00:00
1604;PIUBE-0UG1 ;IVX81;IVX811659;HD;1970-02-28 00:00:00;;1996-01-01 00:00:00
1605;RJUSSC0UG3 ;IVX125;IVX1251660;OL;1973-01-01 00:00:00;;1996-01-01 00:00:00
1606;RJUSSC0UG21;IVX125;IVX1251661;GS;2004-09-24 00:00:00;;2010-04-27 00:00:00
1607;RJUSSC0UG2 ;IVX125;IVX1251662;OL;1968-01-01 00:00:00;;1996-01-01 00:00:00
1608;RSUTCH0UG4 ;IVX286;IVX2861663;CV;1969-03-01 00:00:00;2017-01-01;1996-01-01 00:00:00
1609;RSUTCH0UG3 ;IVX286;IVX2861664;CV;1962-01-04 00:00:00;2017-01-01;1996-01-01 00:00:00
1610;RSUTCH0UG2 ;IVX286;IVX2861665;CV;1962-01-04 00:00:00;2017-01-01;1996-01-01 00:00:00
1611;RSUTCH0UG1 ;IVX286;IVX2861666;CV;1962-01-04 00:00:00;2017-01-01;1996-01-01 00:00:00
1612;RSUTCA0UG2 ;IVX126;IVX1261667;CC;2015-03-14 00:00:00;;2015-03-14 00:00:00
1613;RSUTCA0UG1 ;IVX126;IVX1261668;GD;2003-02-12 00:00:00;;2003-02-12 00:00:00
1614;RSUTAL0UG2 ;IVX285;IVX2851669;OL;1968-09-03 00:00:00;2014-03-05;1996-01-01 00:00:00
1615;PIUBE-0UG4 ;IVX81;IVX811670;HD;1991-03-31 00:00:00;;1996-01-01 00:00:00
1616;RSUTAL0UG1 ;IVX285;IVX2851671;OL;1968-09-17 00:00:00;2014-03-05;1996-01-01 00:00:00
1617;MAUHET0UG8 ;IVX315;IVX3151672;HD;2013-03-21 00:00:00;;2013-03-21 00:00:00
1618;BAEGJG0UG53;IVX145;IVX1451673;OD;2002-06-28 00:00:00;2005-01-01;
1619;BAEGJG0UG52;IVX145;IVX1451674;OD;2002-06-28 00:00:00;2005-01-01;
1620;BAEGJG0UG49;IVX145;IVX1451675;OD;2002-06-28 00:00:00;2005-01-01;
1621;GOUFRC0UG2 ;IVX183;IVX1831676;HD;2010-12-02 00:00:00;;2010-12-02 00:00:00
1622;GOUFRC0UG1 ;IVX183;IVX1831677;HD;2010-08-05 00:00:00;;2010-08-05 00:00:00
1623;ROUHSN0UG40;IVX340;IVX3401678;HD;2016-02-27 00:00:00;;2016-02-27 00:00:00
1624;ROUHSN0UG39;IVX340;IVX3401679;HD;2016-04-01 00:00:00;;2016-04-01 00:00:00
1625;MGSCAR0UG3 ;IVX71;IVX711680;HD;2001-04-01 00:00:00;;2001-04-01 00:00:00
1626;AMTA--0UG1 ;IVX139;IVX1391681;GS;1990-12-31 00:00:00;;
1627;SPPPR-0UG4 ;IVX309;IVX3091682;HD;2000-01-29 00:00:00;;2000-01-29 00:00:00
1628;SPPPR-0UG3 ;IVX309;IVX3091683;HD;1999-03-29 00:00:00;;1999-03-29 00:00:00
1629;SPPPR-0UG2 ;IVX309;IVX3091684;HD;1999-03-21 00:00:00;;1999-03-21 00:00:00
1630;AMBA--0UG5 ;IVX131;IVX1311685;HD;1990-07-24 00:00:00;;2015-05-01 00:00:00
1631;SCGAR-0UG1 ;IVX289;IVX2891686;HD;2013-09-24 00:00:00;;2013-09-24 00:00:00
1632;PRFND-0UG1 ;IVX68;IVX681687;HD;2006-06-23 00:00:00;;2006-06-23 00:00:00
1633;PRGBM-0UG1 ;IVX247;IVX2471688;HD;1980-10-01 00:00:00;;1996-01-01 00:00:00
1634;RSUTUR0UG2 ;IVX288;IVX2881689;GS;2000-12-13 00:00:00;;2000-12-13 00:00:00
1635;RSUTUR0UG1 ;IVX288;IVX2881690;GS;2000-12-13 00:00:00;;2000-12-13 00:00:00
1636;RSUTEC0UG5 ;IVX287;IVX2871691;CV;2011-01-01 00:00:00;;2011-01-01 00:00:00
1637;APSA--0UG06;IVX142;IVX1421692;DO;1993-01-01 00:00:00;2018-04-17;2015-08-01 00:00:00
1638;APSA--0UG05;IVX142;IVX1421693;DO;1993-01-01 00:00:00;2018-04-17;2015-08-01 00:00:00
1639;APSA--0UG04;IVX142;IVX1421694;DO;1993-01-01 00:00:00;2019-05-23;2015-08-01 00:00:00
1640;APSA--0UG03;IVX141;IVX1411695;DO;1993-01-01 00:00:00;2018-04-17;2015-08-01 00:00:00
1641;APSA--0UG02;IVX141;IVX1411696;DO;1993-01-01 00:00:00;2018-04-17;2015-08-01 00:00:00
1642;APSA--0UG01;IVX141;IVX1411697;DO;1993-01-01 00:00:00;2019-05-23;2015-08-01 00:00:00
1643;APFGO-0UG03;IVX336;IVX3361698;HD;2015-04-30 00:00:00;;2015-04-30 00:00:00
1644;APFGO-0UG02;IVX336;IVX3361699;HD;2014-12-17 00:00:00;;2014-12-17 00:00:00
1645;APFGO-0UG01;IVX336;IVX3361700;HD;2014-11-04 00:00:00;;2014-11-04 00:00:00
1646;PACRU-0UG2 ;IVX229;IVX2291701;HD;1977-08-21 00:00:00;;2001-01-01 00:00:00
1647;PRFND-0UG2 ;IVX68;IVX681702;HD;2006-08-04 00:00:00;;2006-08-04 00:00:00
1648;PACRU-0UG1 ;IVX229;IVX2291703;HD;1977-07-27 00:00:00;;2001-01-01 00:00:00
1649;MGCPB10UG2 ;IVX202;IVX2021704;HD;2006-03-30 00:00:00;;2006-03-30 00:00:00
1650;MGCPB10UG1 ;IVX202;IVX2021705;HD;2006-02-21 00:00:00;;2006-02-21 00:00:00
1651;MGAIMO0UG3 ;IVX331;IVX3311706;HD;2005-07-30 00:00:00;;2005-07-30 00:00:00
1652;MGAIMO0UG2 ;IVX331;IVX3311707;HD;2005-08-31 00:00:00;;2005-08-31 00:00:00
1653;MGAIMO0UG1 ;IVX331;IVX3311708;HD;2005-11-01 00:00:00;;2005-11-01 00:00:00
1654;APCN--0UG03;IVX140;IVX1401709;HD;1990-12-31 00:00:00;;2015-08-01 00:00:00
1655;APCN--0UG02;IVX140;IVX1401710;HD;2004-09-23 00:00:00;;2015-08-01 00:00:00
1656;APCN--0UG01;IVX140;IVX1401711;HD;2006-07-25 00:00:00;;2015-08-01 00:00:00
1657;PRGPSU0UG2 ;IVX248;IVX2481712;HD;1972-06-24 00:00:00;;1996-01-01 00:00:00
1658;PRGPSU0UG1 ;IVX248;IVX2481713;HD;1971-09-03 00:00:00;;1996-01-01 00:00:00
1659;PRGBM-0UG4 ;IVX247;IVX2471714;HD;1982-10-08 00:00:00;;1996-01-01 00:00:00
1660;PRGBM-0UG3 ;IVX247;IVX2471715;HD;1981-07-15 00:00:00;;1996-01-01 00:00:00
1661;PRGBM-0UG2 ;IVX247;IVX2471716;HD;1981-01-16 00:00:00;;1996-01-01 00:00:00
1662;MGCPB10UG3 ;IVX202;IVX2021717;HD;2006-05-16 00:00:00;;2006-05-16 00:00:00
1663;SPPPR-0UG14;IVX309;IVX3091718;HD;2003-10-15 00:00:00;;2003-10-15 00:00:00
1664;SCUHIT0UG3 ;IVX82;IVX821719;HD;2000-11-02 00:00:00;;2000-11-02 00:00:00
1665;RSUPAL0UG3 ;IVX281;IVX2811720;OL;1969-03-04 00:00:00;2018-12-12;1996-01-01 00:00:00
1666;RNUPU-0UG1 ;IVX346;IVX3461721;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1667;RNUPT-0UG9 ;IVX268;IVX2681722;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1668;GOUHSF0UG2 ;IVX190;IVX1901723;HD;2010-08-07 00:00:00;;2010-08-10 00:00:00
1669;GOUHSF0UG1 ;IVX190;IVX1901724;HD;2010-07-13 00:00:00;;2010-07-13 00:00:00
1670;GOUHCB0UG3 ;IVX67;IVX671725;HD;2002-09-25 00:00:00;;2002-09-25 00:00:00
1671;SCUHMA0UG2 ;IVX90;IVX901726;HD;2002-04-30 00:00:00;;2002-04-30 00:00:00
1672;SCUHMA0UG1 ;IVX90;IVX901727;HD;2002-02-16 00:00:00;;2002-02-16 00:00:00
1673;SCUHIT0UG5 ;IVX82;IVX821728;HD;2001-03-08 00:00:00;;2001-03-08 00:00:00
1674;SPILS-0UG20;IVX301;IVX3011729;HD;1978-04-01 00:00:00;;1996-01-01 00:00:00
1675;SPILS-0UG2 ;IVX301;IVX3011730;HD;1973-03-01 00:00:00;;1996-01-01 00:00:00
1676;SPILS-0UG19;IVX301;IVX3011731;HD;1978-04-01 00:00:00;;1996-01-01 00:00:00
1677;SPILS-0UG18;IVX301;IVX3011732;HD;1978-03-01 00:00:00;;1996-01-01 00:00:00
1678;SPILS-0UG17;IVX301;IVX3011733;HD;1975-02-01 00:00:00;;1996-01-01 00:00:00
1679;RNUPU-0UG2 ;IVX346;IVX3461734;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1680;SPILS-0UG16;IVX301;IVX3011735;HD;1977-01-01 00:00:00;;1996-01-01 00:00:00
1681;SPPPR-0UG9 ;IVX309;IVX3091736;HD;2001-04-09 00:00:00;;2001-04-09 00:00:00
1682;SPPPR-0UG8 ;IVX309;IVX3091737;HD;2000-12-22 00:00:00;;2000-12-22 00:00:00
1683;SPILS-0UG15;IVX301;IVX3011738;HD;1977-02-01 00:00:00;;1996-01-01 00:00:00
1684;SPILS-0UG14;IVX301;IVX3011739;HD;1975-04-01 00:00:00;;1996-01-01 00:00:00
1685;SPILS-0UG13;IVX301;IVX3011740;HD;1976-01-01 00:00:00;;1996-01-01 00:00:00
1686;AMJA--0UG4 ;IVX134;IVX1341741;GS;2013-07-09 00:00:00;;
1687;AMJA--0UG3 ;IVX134;IVX1341742;GS;2013-07-09 00:00:00;;
1688;AMJA--0UG2 ;IVX134;IVX1341743;GS;2013-07-09 00:00:00;;
1689;RJUSSI0UG2 ;IVX257;IVX2571744;HD;2013-06-05 00:00:00;;2013-06-05 00:00:00
1690;RJUSSI0UG1 ;IVX257;IVX2571745;HD;2013-06-05 00:00:00;;2013-06-05 00:00:00
1691;RJUSSC0UG4 ;IVX125;IVX1251746;OL;1973-03-01 00:00:00;;1996-01-01 00:00:00
1692;SPPPR-0UG7 ;IVX309;IVX3091747;HD;2000-09-26 00:00:00;;2000-09-26 00:00:00
1693;SPPPR-0UG6 ;IVX309;IVX3091748;HD;2000-07-14 00:00:00;;2000-07-14 00:00:00
1694;SPPRO-0UG1 ;IVX310;IVX3101749;HD;1975-03-01 00:00:00;;1996-01-01 00:00:00
1695;SPPPR-0UG5 ;IVX309;IVX3091750;HD;2000-04-19 00:00:00;;2000-04-19 00:00:00
1696;RSUSSE0UG1 ;IVX97;IVX971751;MS;2019-03-13 00:00:00;;2019-03-13 00:00:00
1697;GOUHST0UG1 ;IVX118;IVX1181752;HD;2010-05-25 00:00:00;;2010-05-25 00:00:00
1698;GOENDA0UG3 ;IVX47;IVX471753;DO;2002-07-16 00:00:00;2006-01-01;
1699;GOENDA0UG6 ;IVX47;IVX471754;DO;2002-07-16 00:00:00;2006-01-01;
1703;SEUPS10UG4 ;IVX98;IVX981758;GS;2020-03-21 00:00:00;;2020-03-21 00:00:00
1704;SEUPS10UG3 ;IVX98;IVX981759;GS;2020-03-21 00:00:00;;2020-03-21 00:00:00
1705;SEUPS10UG2 ;IVX98;IVX981760;GS;2020-03-21 00:00:00;;2020-03-21 00:00:00
1706;SEUPS10UG1 ;IVX98;IVX981761;GS;2020-03-21 00:00:00;;2020-03-21 00:00:00
1710;SPROS-0UG1 ;IVX311;IVX3111765;HD;1987-06-11 00:00:00;;1996-01-01 00:00:00
1711;RSUTPS0UG1 ;IVX349;IVX3491766;CV;2019-06-28 00:00:00;;2019-06-28 00:00:00
1712;SPPRO-0UG3 ;IVX310;IVX3101767;HD;1977-02-01 00:00:00;;1996-01-01 00:00:00
1713;ESBECI0UG15;IVX175;IVX1751768;OD;2002-06-06 00:00:00;2006-01-01;
1714;ESBECI0UG14;IVX175;IVX1751769;OD;2002-06-06 00:00:00;2006-01-01;
1715;ESBECI0UG13;IVX175;IVX1751770;OD;2002-06-06 00:00:00;2006-01-01;
1716;RNUPU-0UG4 ;IVX346;IVX3461771;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1717;RNUPU-0UG3 ;IVX346;IVX3461772;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1718;ESBECI0UG12;IVX175;IVX1751773;OD;2002-06-06 00:00:00;2006-01-01;
